tag,algo,precision,recall,auprc,prevalence
L4,enet,1.0,0.47058823529411764,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.4632352941176471,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.45588235294117646,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.4485294117647059,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.4411764705882353,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.4338235294117647,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.4264705882352941,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.41911764705882354,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.4117647058823529,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.40441176470588236,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.39705882352941174,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.3897058823529412,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.38235294117647056,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.375,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.36764705882352944,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.3602941176470588,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.35294117647058826,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.34558823529411764,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.3382352941176471,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.33088235294117646,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.3235294117647059,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.3161764705882353,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.3088235294117647,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.3014705882352941,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.29411764705882354,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.2867647058823529,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.27941176470588236,0.9746691733089087,0.7195767195767195
